Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_company,Appraisal_date,Auction_count,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_do,addr_si,addr_dong,addr_li,addr_san,addr_bunji1,addr_bunji2,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Specific,Share_auction_YorN,road_name,road_bunji1,road_bunji2,Close_date,Close_result,point.y,point.x,Hammer_price
2729,임의,일반,85702850,오상호감정,2017-05-24 00:00:00,2,1,6881.0,19.58,19.58,59.69,59.69,133000000,106400000,2017-10-26 00:00:00,2017-11-30 00:00:00,낙찰,범일5동(새),부산,사상구,학장동,,N,173,16,",172-8,830-12 구덕극동 24층 2408호",아파트,1996-10-01 00:00:00,25,24,,N,학감대로,62.0,,2018-02-08 00:00:00,배당,35.138768,128.9935978,111022990
2317,임의,일반,100000000,부경감정,2016-12-20 00:00:00,1,0,34761.1,34.9,34.9,45.5,45.5,90000000,90000000,2017-06-02 00:00:00,2017-06-02 00:00:00,낙찰,기술보증기금,부산,사하구,다대동,,N,94,2,국제그린 2동 8층 804호,아파트,1995-05-16 00:00:00,25,8,,N,다대로381번길,75.0,,2017-08-30 00:00:00,배당,35.0664528,128.9842689,93000000
2395,임의,일반,45293151,삼보감정,2017-04-19 00:00:00,2,1,11449.9,43.72,43.72,135.78,135.78,476000000,380800000,2017-12-07 00:00:00,2018-02-14 00:00:00,낙찰,Private,부산,부산진구,가야동,,N,698,,가야KT e-편한세상 103동 2층 202호,아파트,2006-11-27 00:00:00,29,2,,N,가야대로,569.0,,2018-05-15 00:00:00,배당,35.1550294,129.034102,461799999
2610,임의,일반,330690190,부경감정,2016-12-15 00:00:00,2,1,147457.6,67.8,67.8,116.54,116.54,809000000,647200000,2017-06-08 00:00:00,2017-07-20 00:00:00,낙찰,부산은행,부산,해운대구,중동,,N,1818,,",1817,1819 해운대힐스테이트위브 T-101동 35층 3506호",아파트,2015-06-17 00:00:00,39,35,,N,좌동순환로433번길,30.0,,2017-09-25 00:00:00,배당,35.1612288,129.1802663,720810000
2568,강제,일반,97854794,연산감정,2016-09-08 00:00:00,1,0,1141.1,12.41,12.41,84.75,84.75,219000000,219000000,2016-12-14 00:00:00,2016-12-14 00:00:00,낙찰,Private,부산,남구,용호동,,N,487,8,",-16 수피아 7층 705호",주상복합,2010-01-15 00:00:00,20,7,,N,용호로,174.0,,2017-02-17 00:00:00,배당,35.1169706,129.110912,219001000
2275,임의,일반,240000000,금정감정,2016-05-30 00:00:00,1,0,11449.9,43.72,43.72,135.78,135.78,450000000,450000000,2016-11-18 00:00:00,2016-11-18 00:00:00,낙찰,중소기업은행,부산,부산진구,가야동,,N,698,,가야KT e-편한세상 103동 22층 2201호,아파트,2006-11-27 00:00:00,29,22,,N,가야대로,569.0,,2017-01-24 00:00:00,배당,35.1550294,129.034102,459999900
1921,강제,일반,19436170,문일감정,2016-01-22 00:00:00,2,1,32243.7,32.79,5.46,84.92,14.15,34000000,27200000,2016-05-25 00:00:00,2016-06-22 00:00:00,낙찰,서울보증보험,부산,북구,만덕동,,N,927,1,대성타워맨션 103동 15층 1501호,아파트,1991-12-14 00:00:00,19,15,,Y,덕천로259번길,30.0,,2016-08-31 00:00:00,배당,35.2115574,129.0343618,34200000
2656,임의,일반,650000000,산하늘감정,2017-02-28 00:00:00,1,0,9951.0,23.34,23.34,125.05,125.05,397000000,397000000,2017-08-07 00:00:00,2017-08-07 00:00:00,낙찰,Private,부산,남구,문현동,,N,383,1,문현삼성힐타워 B동 27층 2703호,주상복합,2002-08-08 00:00:00,33,27,,N,전포대로,26.0,,2017-10-31 00:00:00,배당,35.1392981,129.0680256,423099999
2460,강제,일반,100000000,부경감정,2015-12-17 00:00:00,1,0,57269.5,57.13,57.13,101.59,101.59,327000000,327000000,2016-04-27 00:00:00,2016-10-19 00:00:00,낙찰,Private,부산,기장군,정관읍,모전리,N,759,,정관롯데캐슬2차 210동 17층 1701호,아파트,2013-08-16 00:00:00,20,17,,N,정관3로,51.0,,2016-12-23 00:00:00,배당,35.3309775,129.1688115,327200000
2409,강제,일반,7175974,삼일감정,2017-02-23 00:00:00,2,1,20000.0,44.77,44.77,49.87,49.87,83000000,66400000,2017-11-21 00:00:00,2017-12-26 00:00:00,낙찰,신한카드,부산,사하구,다대동,,N,948,1,조성 2동 2층 201호,아파트,1990-04-17 00:00:00,6,2,,N,윤공단로17번길,103.0,,2018-03-08 00:00:00,배당,35.0570684,128.9669561,68460000
2750,임의,일반,243077771,가화감정,2017-03-28 00:00:00,2,1,125210.8,52.84,52.84,122.76,122.76,357000000,285600000,2017-08-23 00:00:00,2017-09-20 00:00:00,낙찰,신용보증기금,부산,사하구,하단동,,N,1175,,",1176 가락타운 201동 14층 1408호",아파트,1992-10-30 00:00:00,16,14,,N,하신번영로,233.0,,2017-12-06 00:00:00,배당,35.1012973,128.9573864,350100000
2601,임의,일반,81466330,극동감정,2016-11-21 00:00:00,2,1,32711.6,29.85,29.85,59.98,59.98,155000000,124000000,2017-05-16 00:00:00,2017-06-13 00:00:00,낙찰,해운대신협,부산,해운대구,반송동,,N,872,,삼한그린타운2차 202동 22층 2205호,아파트,1997-12-11 00:00:00,25,22,,N,신반송로,102.0,,2017-08-16 00:00:00,배당,35.2302027,129.1629365,155000000
2239,임의,일반,152941970,미르감정,2017-01-10 00:00:00,2,1,12153.0,41.16,41.16,64.53,64.53,210000000,168000000,2017-10-17 00:00:00,2017-11-21 00:00:00,낙찰,승학(새),부산,사하구,신평동,,N,11,6,신평협성엠파이어 103동 8층 801호,아파트,2012-03-23 00:00:00,11,8,,N,장평로,339.0,,2018-02-01 00:00:00,배당,35.0950989,128.9764668,196998895
2011,임의,일반,10000000,삼일감정,2016-05-04 00:00:00,2,1,4995.0,20.14,20.14,39.67,39.67,63000000,50400000,2016-08-31 00:00:00,2016-09-28 00:00:00,낙찰,Private,부산,부산진구,개금동,,N,628,1,시영 8동 5층 51호,아파트,1976-01-24 00:00:00,5,5,,N,진사로61번길,29.0,,2016-11-29 00:00:00,배당,35.1464799,129.0179787,57500000
2699,임의,일반,122908780,내외감정,2017-03-10 00:00:00,2,1,4825.0,30.15,30.15,84.79,84.79,177000000,141600000,2018-01-11 00:00:00,2018-02-21 00:00:00,낙찰,승학신협,부산,사하구,당리동,,N,39,18,당리형제 101동 3층 311호,아파트,1998-12-28 00:00:00,18,3,,N,제석로95번길,21.0,,2018-04-19 00:00:00,배당,35.109006,128.9767648,146610000
2480,임의,일반,138067758,내외감정,2016-01-21 00:00:00,2,1,42478.1,20.23,20.23,127.66,127.66,880000000,704000000,2016-05-10 00:00:00,2016-09-06 00:00:00,낙찰,두산건설,부산,해운대구,우동,,N,1407,,해운대두산위브더제니스 101동 39층 3909호,아파트,2011-12-16 00:00:00,80,39,,N,마린시티2로,33.0,,2016-10-26 00:00:00,배당,35.1566334,129.1450681,771890000
2304,강제,일반,82665107,평진감정,2016-10-20 00:00:00,2,1,5102.0,27.15,27.15,84.96,84.96,160000000,128000000,2017-06-21 00:00:00,2017-12-07 00:00:00,낙찰,신용보증기금,부산,북구,덕천동,,N,128,3,덕천벽산 1층 106호,아파트,1993-01-19 00:00:00,15,1,,N,만덕3로16번길,51.0,,2018-03-29 00:00:00,배당,35.2117494,129.0230731,140010000
1914,강제,일반,180000000,태평양감정,2015-12-29 00:00:00,2,1,4010.0,21.1,21.1,84.99,84.99,288000000,230400000,2016-05-04 00:00:00,2016-06-01 00:00:00,낙찰,Private,부산,연제구,연산동,,N,406,10,연산동한솔솔파크 101동 11층 1102호,아파트,1111-11-11 00:00:00,21,11,,N,과정로,211.0,,2016-08-03 00:00:00,배당,35.1872692,129.1038445,277111500
1979,임의,일반,84483916,미르감정,2016-04-07 00:00:00,1,0,18129.9,28.32,28.32,48.51,48.51,117000000,117000000,2016-09-21 00:00:00,2016-09-21 00:00:00,낙찰,동래농협,부산,사하구,다대동,,N,1548,13,다대푸른 101동 18층 1801호,아파트,1996-07-15 00:00:00,20,18,,N,다대낙조2길,11.0,,2016-11-23 00:00:00,배당,35.0513855,128.9645328,117620000
2086,임의,일반,36992954,금정감정,2016-07-28 00:00:00,2,1,106890.8,55.06,55.06,49.94,49.94,98000000,78400000,2016-11-25 00:00:00,2016-12-30 00:00:00,낙찰,농협생명보험,부산,북구,덕천동,,N,802,,주공 109동 1층 103호,아파트,1992-02-12 00:00:00,15,1,,N,덕천로,72.0,,2017-02-24 00:00:00,배당,35.2065513,129.0125553,91200000
1781,강제,개별,1087000000,대한감정,2012-06-11 00:00:00,6,5,532.0,16.65,16.65,98.08,98.08,228745632,117118000,2013-07-04 00:00:00,2016-04-29 00:00:00,낙찰,Private,부산,동래구,낙민동,,N,236,,",237-2 삼주 7층 701호",주상복합,1111-11-11 00:00:00,15,7,"**1차감정:220,000,000",N,0,,,2017-06-29 00:00:00,배당,35.2011116,129.0886871,135330000
2255,임의,일반,47843252,대일감정,2016-03-09 00:00:00,2,1,29351.0,43.26,43.26,75.61,75.61,154000000,123200000,2016-07-08 00:00:00,2016-08-05 00:00:00,낙찰,한국주택금융공사,부산,사상구,학장동,,N,167,3,학장대림 101동 13층 1308호,아파트,1991-08-29 00:00:00,15,13,,N,학감대로49번길,62.0,,2016-10-07 00:00:00,배당,35.1346354,128.9922738,148300000
2634,임의,일반,265273311,BNK감정,2016-09-05 00:00:00,1,0,56525.4,58.8,58.8,133.3,133.3,412000000,412000000,2017-02-13 00:00:00,2017-02-13 00:00:00,낙찰,현대캐피탈,부산,해운대구,좌동,,N,1448,,경남선경 101동 15층 1501호,아파트,1996-12-28 00:00:00,20,15,,N,청사포로,27.0,,2017-04-25 00:00:00,배당,35.1663998,129.185571,473899010
1817,임의,일반,109694909,부경감정,2015-09-09 00:00:00,2,1,4960.5,17.16,17.16,57.0,57.0,155000000,124000000,2016-03-16 00:00:00,2016-04-14 00:00:00,낙찰,NH농협캐피탈,부산,연제구,연산동,,N,481,3,현대 101동 19층 1908호,주상복합,1996-09-30 00:00:00,19,19,,N,고분로236번길,13.0,,2016-06-14 00:00:00,배당,35.1836766,129.1082472,158875990
2752,임의,일반,109989459,미르감정,2017-04-13 00:00:00,3,2,31688.0,28.89,28.89,84.96,84.96,145000000,92800000,2017-11-21 00:00:00,2018-01-23 00:00:00,낙찰,중소기업은행,부산,사하구,신평동,,N,425,,한신 204동 1층 109호,아파트,1994-01-19 00:00:00,24,1,,N,비봉로,42.0,,2018-04-03 00:00:00,배당,35.0975436,128.9666457,127990000
2354,임의,일반,120000000,프라임감정,2017-02-10 00:00:00,3,2,20662.0,30.46,30.46,59.97,59.97,178000000,113920000,2017-11-02 00:00:00,2018-01-11 00:00:00,낙찰,국민은행,부산,영도구,청학동,,N,99,294,신영도롯데낙천대 106동 4층 403호,아파트,2005-12-26 00:00:00,20,4,,N,청학남로,48.0,,2018-03-29 00:00:00,배당,35.0882359,129.0624309,139999999
1948,임의,일반,70225391,평진감정,2016-02-16 00:00:00,1,0,85188.1,28.57,28.57,49.08,49.08,105000000,105000000,2016-06-10 00:00:00,2016-06-10 00:00:00,낙찰,신한생명보험,부산,사하구,다대동,,N,1550,,도시몰운대 106동 8층 801호,아파트,1996-09-03 00:00:00,22,8,,N,다대낙조2길,12.0,,2016-08-12 00:00:00,배당,35.052039,128.9662584,107888000
1932,임의,일반,531324879,오상호감정,2016-01-28 00:00:00,2,1,29642.8,18.83,18.83,154.28,154.28,591000000,472800000,2016-07-26 00:00:00,2016-08-23 00:00:00,낙찰,우리은행,부산,부산진구,부전동,,N,537,9,더샵 센트럴스타 C동 17층 1704호,아파트,2011-08-05 00:00:00,48,17,,N,중앙대로666번길,50.0,,2016-10-06 00:00:00,배당,35.1514649,129.0611111,518408000
2334,강제,일반,154881386,오상호감정,2017-01-20 00:00:00,1,0,1626.4,14.54,14.54,80.09,80.09,97000000,97000000,2017-11-01 00:00:00,2017-11-01 00:00:00,낙찰,서울보증보험,부산,동구,초량동,,N,197,47,",198-4,-6,-7,-16,200 초량상가아파트 2층 119호",주상복합,1978-01-17 00:00:00,5,2,,N,초량로,15.0,,2017-12-21 00:00:00,배당,35.1189193,129.0397229,112568000
2650,임의,일반,18624135,오상호감정,2017-01-20 00:00:00,4,2,1488.8,27.34,27.34,79.5,79.5,142000000,90880000,2017-07-20 00:00:00,2018-01-18 00:00:00,낙찰,동부산농협,부산,기장군,일광면,삼성리,N,713,3,",-4 세흥 1층 102호",주상복합,1992-04-22 00:00:00,15,1,,N,일역길,75.0,,2018-03-26 00:00:00,배당,35.2613185,129.2325363,109719000
2396,임의,일반,273443193,연산감정,2017-04-25 00:00:00,1,0,8425.1,27.05,27.05,125.8,125.8,628000000,628000000,2017-12-20 00:00:00,2017-12-20 00:00:00,낙찰,우리은행,부산,연제구,거제동,,N,898,1,월드마크아시아드 101동 32층 3201호,아파트,2008-04-02 00:00:00,36,32,,N,종합운동장로12번길,8.0,,2018-03-07 00:00:00,배당,35.191405,129.0658478,683230000
2627,강제,일반,100283500,프라임감정,2016-05-11 00:00:00,1,0,12101.0,40.2,40.2,84.97,84.97,381000000,381000000,2016-11-03 00:00:00,2016-11-03 00:00:00,낙찰,Private,부산,수영구,민락동,,N,336,36,수영만아이파크 101A동 5층 502호,아파트,2006-12-28 00:00:00,28,5,,N,광안해변로,448.0,,2016-12-28 00:00:00,배당,35.161992,129.1297113,432150000
2693,강제,일반,86615164,미르감정,2017-01-30 00:00:00,2,1,26858.9,37.41,37.41,84.9,84.9,390000000,312000000,2017-07-18 00:00:00,2017-09-26 00:00:00,낙찰,기술보증기금,부산,해운대구,좌동,,N,1319,,두산 208동 1층 102호,아파트,1996-12-21 00:00:00,18,1,,N,대천로,225.0,,2017-12-06 00:00:00,배당,35.1685455,129.1803023,358610500
2611,임의,일반,383712602,내외감정,2016-12-14 00:00:00,2,1,147457.6,67.8,67.8,116.54,116.54,826000000,660800000,2017-07-18 00:00:00,2017-08-22 00:00:00,낙찰,부산은행,부산,해운대구,중동,,N,1818,,", 1817, 1819 해운대힐스테이트위브 T-101동 33층 3306호",아파트,2015-06-17 00:00:00,39,33,,N,좌동순환로433번길,30.0,,2017-11-01 00:00:00,배당,35.1612288,129.1802663,670712000
1890,임의,일반,157342465,평진감정,2015-12-24 00:00:00,2,1,210001.6,54.21,54.21,84.97,84.97,240000000,192000000,2016-04-15 00:00:00,2016-05-13 00:00:00,낙찰,Private,부산,사하구,다대동,,N,1624,,",1625,1627,1628,1629,1630,1634,1635 다대동롯데캐슬몰운대 103동 12층 1204호",아파트,2008-01-10 00:00:00,20,12,,N,다대낙조2길,100.0,,2016-07-15 00:00:00,배당,35.0566957,128.9656588,230770000
2015,임의,일반,75600000,대화감정,2016-05-11 00:00:00,1,0,2997.0,32.2,32.2,28.58,28.58,88000000,88000000,2016-12-15 00:00:00,2016-12-15 00:00:00,낙찰,경북대구낙농협,부산,부산진구,전포동,,N,181,1,서면대우디오빌투 8층 806호,주상복합,2005-06-24 00:00:00,30,8,,N,전포대로,274.0,,2017-02-07 00:00:00,배당,35.1609496,129.0657942,96110000
2267,강제,일반,91286952,세중감정,2016-04-05 00:00:00,2,1,676.0,17.88,17.88,72.58,72.58,177000000,141600000,2017-02-03 00:00:00,2017-03-10 00:00:00,낙찰,신용보증기금,부산,부산진구,범천동,,N,1115,,폴더윈하이츠 10층 1002호,주상복합,2013-07-09 00:00:00,11,10,,N,신암로155번길,11.0,,2017-05-18 00:00:00,배당,35.1534493,129.048614,147890000
2089,임의,일반,200000000,부경감정,2016-07-25 00:00:00,2,1,54795.5,58.79,58.79,74.74,74.74,285000000,228000000,2016-12-21 00:00:00,2017-01-25 00:00:00,낙찰,Private,부산,강서구,명지동,,N,3236,,명지한신휴플러스 116동 11층 1103호,아파트,2014-10-02 00:00:00,11,11,,N,명지오션시티1로,155.0,,2017-03-29 00:00:00,배당,35.0808003,128.901132,294800000
1824,강제,일반,18377500,하나감정,2015-09-30 00:00:00,2,1,8883.2,58.68,58.68,168.72,168.72,340000000,272000000,2016-04-28 00:00:00,2016-05-26 00:00:00,낙찰,부영벽산아파트입주자대표회의,부산,금정구,구서동,,N,166,1,부영벽산 102동 4층 405호,아파트,1993-05-31 00:00:00,19,4,,N,중앙대로1929번길,48.0,,2016-08-04 00:00:00,배당,35.2573766,129.0890482,313344000
2594,강제,일반,183343836,통일감정,2016-10-28 00:00:00,1,0,54498.9,111.12,111.12,166.19,166.19,446000000,446000000,2017-03-02 00:00:00,2017-03-02 00:00:00,낙찰,Private,부산,기장군,정관읍,모전리,N,755,,정관신도시현진에버빌 114동 1층 105호,아파트,2009-03-20 00:00:00,15,1,,N,정관2로,40.0,,2017-04-26 00:00:00,배당,35.3334033,129.1680093,446600000
2743,임의,일반,168224678,우리감정,2017-07-26 00:00:00,2,1,32772.0,42.76,42.76,120.82,120.82,252000000,201600000,2018-02-21 00:00:00,2018-03-28 00:00:00,낙찰,우리은행,부산,사하구,다대동,,N,382,3,다대자유 110동 17층 1701호,아파트,1993-11-04 00:00:00,21,17,,N,다대로,617.0,,2018-05-30 00:00:00,배당,35.0517903,128.9724082,212660000
2420,강제,일반,55037971,한라감정,2017-04-13 00:00:00,2,1,708.1,64.21,64.21,95.87,95.87,105000000,84000000,2017-12-22 00:00:00,2018-01-26 00:00:00,낙찰,한국주택금융공사,부산,동구,좌천동,,N,784,3,",-7,-8 좌천동현대 1층 조표19461호",주상복합,1979-02-28 00:00:00,5,1,,N,증산로,95.0,,2018-04-04 00:00:00,배당,35.1355942,129.052305,90111000
2308,강제,일반,53007120,부경감정,2016-11-21 00:00:00,2,1,146268.8,45.0,45.0,49.94,49.94,105000000,84000000,2017-08-30 00:00:00,2017-10-11 00:00:00,낙찰,신용보증기금,부산,영도구,동삼동,,N,1123,,동삼그린힐 405동 4층 403호,아파트,1993-10-22 00:00:00,15,4,,N,상리로,1.0,,2017-12-28 00:00:00,배당,35.0862263,129.0685295,102151000
2367,강제,일반,15757963,혜인감정,2017-03-06 00:00:00,3,2,495.0,24.75,24.75,44.51,44.51,47000000,30080000,2017-12-07 00:00:00,2018-02-14 00:00:00,낙찰,국민은행,부산,부산진구,부암동,,N,209,60,부암교회 2층 201호,아파트,1981-06-23 00:00:00,4,2,,N,백양대로8번길,15.0,12.0,2018-05-15 00:00:00,배당,35.1633551,129.0475424,40500000
2511,임의,일반,129946696,명장감정,2016-03-21 00:00:00,1,0,20183.2,60.0,60.0,125.08,125.08,229000000,229000000,2016-08-23 00:00:00,2016-08-23 00:00:00,낙찰,한국씨티은행,부산,남구,용호동,,N,522,2,용호동일타운 1동 10층 1003호,아파트,1991-11-11 00:00:00,15,10,,N,동명로170번길,93.0,,2016-10-19 00:00:00,배당,35.1149728,129.1154998,232990000
2757,임의,일반,198552171,가온감정,2017-05-29 00:00:00,2,1,29429.0,51.65,51.65,85.0,85.0,242000000,193600000,2017-11-21 00:00:00,2017-12-19 00:00:00,낙찰,현대캐피탈,부산,사하구,장림동,,N,585,1,장림협성르네상스타운 301동 9층 902호,아파트,2007-05-23 00:00:00,23,9,,N,장평로,87.0,,2018-02-21 00:00:00,배당,35.0747015,128.9716827,221560000
2458,강제,일반,10456916,정명감정,2015-12-01 00:00:00,2,1,2358.0,24.6,24.6,59.38,59.38,113000000,90400000,2016-03-24 00:00:00,2016-04-28 00:00:00,낙찰,KB국민카드,부산,기장군,기장읍,교리,N,268,,",254-5,267-1,-3,279-24 부전타워 106동 11층 1105호",아파트,1994-08-09 00:00:00,13,11,,N,차성로436번길,19.0,,2016-06-20 00:00:00,배당,35.2544567,129.2198955,118000000
1879,강제,일반,9126620,제일감정,2015-12-10 00:00:00,2,1,23992.0,37.93,37.93,85.76,85.76,206000000,164800000,2016-03-16 00:00:00,2016-10-26 00:00:00,낙찰,Private,부산,영도구,동삼동,,N,510,33,국제마마뉴비치타운 105동 10층 1003호,아파트,1995-08-31 00:00:00,15,10,,N,중리로,32.0,,2016-12-27 00:00:00,배당,35.0732034,129.0692397,185899999
1907,임의,일반,119087937,부일감정,2015-10-28 00:00:00,2,1,16596.0,39.08,39.08,84.96,84.96,159000000,127200000,2016-05-06 00:00:00,2016-06-03 00:00:00,낙찰,현대캐피탈,부산,사상구,덕포동,,N,49,,덕포신익타운 103동 8층 809호,아파트,1994-12-10 00:00:00,15,8,,N,덕상로,20.0,,2016-08-05 00:00:00,배당,35.1725319,128.9901565,161281110
2547,강제,일반,1111532540,한신감정,2016-06-25 00:00:00,2,1,7539.0,23.96,23.96,82.09,82.09,189000000,151200000,2016-12-12 00:00:00,2017-01-09 00:00:00,낙찰,농협은행,부산,해운대구,반여동,,N,692,6,신동타워 102동 8층 802호,아파트,1993-04-19 00:00:00,18,8,,N,삼어로,149.0,,2017-03-28 00:00:00,배당,35.2110998,129.1194049,181819900
1811,임의,일반,682429010,대일감정,2015-07-22 00:00:00,2,1,29642.8,25.65,25.65,210.17,210.17,971000000,776800000,2016-05-13 00:00:00,2016-06-10 00:00:00,낙찰,국민은행,부산,부산진구,부전동,,N,537,9,더샵센트럴스타 A동 57층 5703호,아파트,2011-08-05 00:00:00,58,57,,N,중앙대로666번길,50.0,,2016-08-12 00:00:00,배당,35.1514649,129.0611111,842100000
2515,임의,일반,233321988,국제감정,2016-03-29 00:00:00,1,0,20489.0,50.39,50.39,84.93,84.93,277000000,277000000,2016-11-22 00:00:00,2016-11-22 00:00:00,낙찰,디지비캐피탈,부산,남구,대연동,,N,252,1,대연경동메르빌 104동 10층 1003호,아파트,2005-10-17 00:00:00,28,10,,N,황령대로319번길,26.0,,2017-01-18 00:00:00,배당,35.1504917,129.0918281,303229000
1997,임의,일반,57000000,알비감정,2016-04-06 00:00:00,1,0,36861.0,62.33,62.33,96.4,96.4,313000000,313000000,2016-09-08 00:00:00,2016-09-08 00:00:00,낙찰,Private,부산,동래구,낙민동,,N,172,,동래한양 7동 1층 108호,아파트,1980-05-29 00:00:00,11,1,,N,충렬대로,314.0,,2016-11-15 00:00:00,배당,35.1982732,129.0923249,336111100
